"","Study_site","file","Study_Name","Site_Name","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals","ph_new"
"309","Finland JKA_9Field","4643_Nieminen2011","Finland","JKA_9Field","Observation",60.84816422,23.4684328,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.95,"H20",2.5,NA,13.15789474,68.4,14.6,17,37.1,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",284.9106667,"g/m2",2,89.33333333,5.95
"310","Finland JKA_9Margin","4643_Nieminen2011","Finland","JKA_9Margin","Observation",60.84840945,23.46853459,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,29.8,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",241.4506667,"g/m2",3,131.999999997,NA
"311","Finland KAI_1Field","4643_Nieminen2011","Finland","KAI_1Field","Observation",64.10931748,28.34075658,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.78,"H20",6.43,NA,20.09375,11.7,63.8,24.5,30,NA,NA,"Production - Arable","Cropland",4,"Number of species","Cereal",169.3906667,"g/m2",3,125.333333367,5.78
"312","Finland KAI_1Margin","4643_Nieminen2011","Finland","KAI_1Margin","Observation",64.10925414,28.34081509,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",275.6133333,"g/m2",4,174.666666667,NA
"313","Finland KAI_2Field","4643_Nieminen2011","Finland","KAI_2Field","Observation",64.11103524,28.34030573,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.49,"H20",4.21,NA,20.04761905,18.2,60.1,21.7,31.2,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",239.5533333,"g/m2",2,161.33333337,5.49
"314","Finland KAI_2Margin","4643_Nieminen2011","Finland","KAI_2Margin","Observation",64.11093461,28.34149113,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",2,"Number of species","Field margin - some trees",71.43466667,"g/m2",2,73.33333333,NA
"315","Finland KAI_3Field","4643_Nieminen2011","Finland","KAI_3Field","Observation",64.11135569,28.33765334,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.32,"H20",3.14,NA,16.52631579,23.7,58.9,17.4,39,NA,NA,"Production - Arable","Herbaceous",2,"Number of species","Green Fallow",316.3666667,"g/m2",2,253.33333337,5.32
"316","Finland KAI_3Margin","4643_Nieminen2011","Finland","KAI_3Margin","Observation",64.11081298,28.33715528,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",143.704,"g/m2",5,106.666666664,NA
"317","Finland LAP_1Field","4643_Nieminen2011","Finland","LAP_1Field","Observation",66.5795419,26.02037517,NA,"Finland",8,2005,8,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.41,"H20",2.62,NA,16.375,85.9,11.9,2.2,33.9,NA,NA,"Production - Arable","Herbaceous",1,"Number of species","Green Fallow",10.336,"g/m2",1,8,6.41
"318","Finland LAP_1Margin","4643_Nieminen2011","Finland","LAP_1Margin","Observation",66.57944971,26.01997311,NA,"Finland",8,2005,8,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",2,"Number of species","Field margin - some trees",65.22533333,"g/m2",2,30.666666667,NA
"319","Finland LAP_2Field","4643_Nieminen2011","Finland","LAP_2Field","Observation",66.57942683,26.01346029,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.49,"H20",3.42,NA,16.28571429,85.2,10.5,4.3,28.9,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",57.61866667,"g/m2",1,46.66666667,6.49
"320","Finland LAP_3Field","4643_Nieminen2011","Finland","LAP_3Field","Observation",66.5801204,26.01108865,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.18,"H20",2.75,NA,16.17647059,60.6,26.8,12.6,39.4,NA,NA,"Pasture","Herbaceous",1,"Number of species","Grass",3.517333333,"g/m2",1,13.33333333,6.18
"321","Finland LAP_3Margin","4643_Nieminen2011","Finland","LAP_3Margin","Observation",66.58019692,26.01327194,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.7,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",123.96,"g/m2",5,106.666666663,NA
"322","Finland LAP_4Margin","4643_Nieminen2011","Finland","LAP_4Margin","Observation",66.58251008,25.99760377,NA,"Finland",8,2005,8,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,25.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",1,"Number of species","Field margin - some trees",2.856,"g/m2",1,18.66666667,NA
"323","Finland LAU_1Field","4643_Nieminen2011","Finland","LAU_1Field","Observation",62.32507694,25.9879251,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.12,"H20",4.47,NA,17.19230769,25.9,44.9,29.2,48.4,NA,NA,"Pasture","Herbaceous",3,"Number of species","Grass",129.1173333,"g/m2",3,116.000000003,6.12
"324","Finland LAU_1Margin","4643_Nieminen2011","Finland","LAU_1Margin","Observation",62.32481159,25.98845491,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,32.6,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",4,"Number of species","Field margin - some trees",330.832,"g/m2",4,233.333333307,NA
"325","Finland LAU_2Field","4643_Nieminen2011","Finland","LAU_2Field","Observation",62.32446857,25.99188107,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.73,"H20",1.46,NA,14.6,37.8,43.5,18.7,37.1,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",160.72,"g/m2",3,92,5.73
"326","Finland LAU_2Margin","4643_Nieminen2011","Finland","LAU_2Margin","Observation",62.32474682,25.99189103,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,45.8,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",181.84,"g/m2",4,163.999999997,NA
"327","Finland LAU_3Field","4643_Nieminen2011","Finland","LAU_3Field","Observation",62.32415835,25.98623907,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.54,"H20",3.72,NA,16.17391304,21.2,50.4,28.4,51.9,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",141.8906667,"g/m2",2,135.99999997,6.54
"328","Finland LAU_3Margin","4643_Nieminen2011","Finland","LAU_3Margin","Observation",62.32372396,25.98696748,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,28.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",4,"Number of species","Field margin - some trees",488.52,"g/m2",4,174.666666697,NA
"329","Finland LAU_4Field","4643_Nieminen2011","Finland","LAU_4Field","Observation",62.32446788,25.98316126,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.17,"H20",1.61,NA,13.41666667,45.4,45.2,9.4,41.3,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",194.8773333,"g/m2",2,116,6.17
"330","Finland LAU_4Margin","4643_Nieminen2011","Finland","LAU_4Margin","Observation",62.32595561,25.9816833,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",385.3493333,"g/m2",4,230.666666634,NA
"331","Finland LAU_5Field","4643_Nieminen2011","Finland","LAU_5Field","Observation",62.32252382,25.98974715,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.44,"H20",4.41,NA,18.375,28.7,42.3,29,38.3,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",118.46,"g/m2",3,64,6.44
"332","Finland LAU_5Margin","4643_Nieminen2011","Finland","LAU_5Margin","Observation",62.32292724,25.98969501,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,46.9,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",256.2746667,"g/m2",4,164,NA
"333","Finland LOU_2Field","4643_Nieminen2011","Finland","LOU_2Field","Observation",60.62754092,21.85058683,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.86,"H20",2.02,NA,10.63157895,58.1,16.7,25.2,34.1,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",168.2693333,"g/m2",1,130.6666667,5.86
"334","Finland LOU_2Margin","4643_Nieminen2011","Finland","LOU_2Margin","Observation",60.62721838,21.84968646,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,33.7,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",113.0133333,"g/m2",4,85.333333337,NA
"335","Finland LOU_4Field","4643_Nieminen2011","Finland","LOU_4Field","Observation",60.62648914,21.858297,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.79,"H20",2.03,NA,11.27777778,31.1,27,41.9,36,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",15.2,"g/m2",3,10.666666667,6.79
"336","Finland LOU_4Margin","4643_Nieminen2011","Finland","LOU_4Margin","Observation",60.62647424,21.85861058,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,35.1,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",6,"Number of species","Field margin - some trees",64.712,"g/m2",6,81.333333334,NA
"337","Finland LOU_5Field","4643_Nieminen2011","Finland","LOU_5Field","Observation",60.62679738,21.86139643,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.16,"H20",1.7,NA,10.625,29.7,30.1,40.2,39.1,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",13.544,"g/m2",2,10.666666667,6.16
"338","Finland LOU_5Margin","4643_Nieminen2011","Finland","LOU_5Margin","Observation",60.62716754,21.86166689,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,37.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",6,"Number of species","Field margin - some trees",138.716,"g/m2",6,84.000000003,NA
"339","Finland LOU_6Field","4643_Nieminen2011","Finland","LOU_6Field","Observation",60.62798905,21.86034591,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.35,"H20",2.17,NA,10.33333333,19,26.5,54.5,42.5,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",48.204,"g/m2",2,72,6.35
"340","Finland LOU_6Margin","4643_Nieminen2011","Finland","LOU_6Margin","Observation",60.62850171,21.85987966,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",54.57466667,"g/m2",6,50.666666666,NA
"341","Finland LOU_8Field","4643_Nieminen2011","Finland","LOU_8Field","Observation",60.63319657,21.86011903,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.74,"H20",1.82,NA,10.70588235,32.3,28.6,39.1,37.7,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",18.2,"g/m2",2,29.33333333,6.74
"342","Finland LOU_8Margin","4643_Nieminen2011","Finland","LOU_8Margin","Observation",60.63345418,21.86167086,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,34.8,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",24.35733333,"g/m2",4,71.999999993,NA
"343","Finland LOU_9Field","4643_Nieminen2011","Finland","LOU_9Field","Observation",60.63255901,21.86388263,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.41,"H20",1.99,NA,10.47368421,27.1,23,49.9,39.5,NA,NA,"Production - Arable","Cropland",5,"Number of species","Cereal",25.36,"g/m2",5,37.333333337,6.41
"344","Finland LOU_9Margin","4643_Nieminen2011","Finland","LOU_9Margin","Observation",60.63298893,21.8640704,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,43.8,NA,NA,"Secondary vegetation","Herbaceous",8,"Number of species","Field margin - no trees",77.72933333,"g/m2",8,131.999999993,NA
"345","Finland PAR_1Field","4643_Nieminen2011","Finland","PAR_1Field","Observation",61.89168474,27.88453051,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.07,"H20",2.72,NA,14.31578947,82.8,12.9,4.3,32.3,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",22.88666667,"g/m2",3,55.999999996,6.07
"346","Finland PAR_1Margin","4643_Nieminen2011","Finland","PAR_1Margin","Observation",61.89117595,27.88550477,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",24.36133333,"g/m2",5,22.666666666,NA
"347","Finland PAR_2Field","4643_Nieminen2011","Finland","PAR_2Field","Observation",61.89310804,27.88647349,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.54,"H20",3.29,NA,17.31578947,90,7.4,2.6,27.9,NA,NA,"Production - Arable","Herbaceous",2,"Number of species","Green Fallow",5.497333333,"g/m2",3,5.333333333,5.54
"348","Finland PAR_2Margin","4643_Nieminen2011","Finland","PAR_2Margin","Observation",61.89218579,27.88754991,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,32.6,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",4,"Number of species","Field margin - some trees",96.61733333,"g/m2",4,59.999999997,NA
"349","Finland PAR_3Field","4643_Nieminen2011","Finland","PAR_3Field","Observation",61.89432327,27.8802891,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.75,"H20",3.64,NA,19.15789474,84.8,12.1,3.1,28.5,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",26.57866667,"g/m2",3,33.333333334,5.75
"350","Finland PAR_3Margin","4643_Nieminen2011","Finland","PAR_3Margin","Observation",61.89383588,27.87932412,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,17.1,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",2,"Number of species","Field margin - some trees",375.6226667,"g/m2",2,120,NA
"351","Finland PAR_4Field","4643_Nieminen2011","Finland","PAR_4Field","Observation",61.89948379,27.82509916,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.09,"H20",7.24,NA,20.11111111,73.4,22,4.6,57.4,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",17.34933333,"g/m2",3,45.333333334,6.09
"352","Finland PAR_5Field","4643_Nieminen2011","Finland","PAR_5Field","Observation",61.90176842,27.82420944,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.02,"H20",3.76,NA,23.5,90.9,7.6,1.5,35.5,NA,NA,"Pasture","Herbaceous",1,"Number of species","Grass",0.277333333,"g/m2",1,2.666666667,6.02
"353","Finland PAR_5Margin","4643_Nieminen2011","Finland","PAR_5Margin","Observation",61.90080609,27.82606692,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,46.7,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",22.752,"g/m2",5,24,NA
"354","Finland PPO_4Field","4643_Nieminen2011","Finland","PPO_4Field","Observation",64.6847114,25.09884396,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.51,"H20",2.27,NA,17.46153846,94.8,3.7,1.5,26.7,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",0.786666667,"g/m2",1,10.66666667,6.51
"355","Finland PPO_4Margin","4643_Nieminen2011","Finland","PPO_4Margin","Observation",64.68544336,25.09784951,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,34.8,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",63.93066667,"g/m2",4,80.000000003,NA
"356","Finland PPO_6Field","4643_Nieminen2011","Finland","PPO_6Field","Observation",64.68147166,25.09879862,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.61,"H20",4.54,NA,20.63636364,92.4,5.4,2.2,37.2,NA,NA,"Pasture","Herbaceous",1,"Number of species","Grass",2.112,"g/m2",1,2.666666667,6.61
"357","Finland PPO_6Margin","4643_Nieminen2011","Finland","PPO_6Margin","Observation",64.68222513,25.09738366,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,25.4,NA,NA,"Secondary vegetation","Herbaceous",2,"Number of species","Field margin - no trees",27.85066667,"g/m2",2,26.666666663,NA
"358","Finland PPO_7Field","4643_Nieminen2011","Finland","PPO_7Field","Observation",64.68477869,25.09152485,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.95,"H20",2.7,NA,15.88235294,94,3.8,2.2,28.2,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",19.98933333,"g/m2",2,10.666666667,6.95
"359","Finland PPO_7Margin","4643_Nieminen2011","Finland","PPO_7Margin","Observation",64.6841746,25.0906033,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",434.0626667,"g/m2",3,177.333333303,NA
"360","Finland PPO_8Field","4643_Nieminen2011","Finland","PPO_8Field","Observation",64.68159679,25.09179064,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.37,"H20",3.6,NA,21.17647059,84.7,9.5,5.8,30.2,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",162.6866667,"g/m2",1,102.6666667,6.37
"361","Finland PPO_8Margin","4643_Nieminen2011","Finland","PPO_8Margin","Observation",64.68206495,25.0905213,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,34.1,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",473.2373333,"g/m2",3,193.333333367,NA
"362","Finland PPO_9Field","4643_Nieminen2011","Finland","PPO_9Field","Observation",64.67963057,25.09169846,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.21,"H20",2.89,NA,16.05555556,82.9,11.4,5.7,30.2,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",112.84,"g/m2",2,85.33333333,6.21
"363","Finland PPO_9Margin","4643_Nieminen2011","Finland","PPO_9Margin","Observation",64.6804883,25.09002459,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,34.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",382.416,"g/m2",3,180,NA
"364","Finland PSA_11Field","4643_Nieminen2011","Finland","PSA_11Field","Observation",63.16013651,27.24600499,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.26,"H20",3.15,NA,15,43.5,31.2,25.3,43.8,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",139.1013333,"g/m2",3,46.66666667,6.26
"365","Finland PSA_11Margin","4643_Nieminen2011","Finland","PSA_11Margin","Observation",63.16045683,27.24753565,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,24.6,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",340.8426667,"g/m2",3,257.33333333,NA
"366","Finland PSA_12Field","4643_Nieminen2011","Finland","PSA_12Field","Observation",63.16312977,27.23733807,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.09,"H20",2.91,NA,14.55,36.8,43.4,19.8,43.6,NA,NA,"Production - Arable","Cropland",5,"Number of species","Cereal",323.584,"g/m2",5,255.999999964,6.09
"367","Finland PSA_12Margin","4643_Nieminen2011","Finland","PSA_12Margin","Observation",63.16295048,27.23725722,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,33.4,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",6,"Number of species","Field margin - some trees",249.2133333,"g/m2",6,166.66666667,NA
"368","Finland PSA_1Field","4643_Nieminen2011","Finland","PSA_1Field","Observation",63.14456927,27.31098405,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.82,"H20",1.68,NA,12.92307692,61.9,27.3,10.8,34.3,NA,NA,"Unknown","Unknown/Other",2,"Number of species","Other",43.768,"g/m2",2,37.33333333,6.82
"369","Finland PSA_1Margin","4643_Nieminen2011","Finland","PSA_1Margin","Observation",63.14481384,27.30991568,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",210.5466667,"g/m2",5,142.666666668,NA
"370","Finland PSA_3Field","4643_Nieminen2011","Finland","PSA_3Field","Observation",63.1391011,27.32107804,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.92,"H20",1.87,NA,11.6875,63.9,21.5,14.6,36.2,NA,NA,"Pasture","Herbaceous",3,"Number of species","Grass",111.972,"g/m2",3,28,5.92
"371","Finland PSA_3Margin","4643_Nieminen2011","Finland","PSA_3Margin","Observation",63.13883214,27.32099576,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,42.5,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",4,"Number of species","Field margin - some trees",257.9453333,"g/m2",4,149.333333337,NA
"372","Finland PSA_4Field","4643_Nieminen2011","Finland","PSA_4Field","Observation",63.14208928,27.32474009,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.78,"H20",2.83,NA,11.79166667,67.3,23.5,9.2,38.7,NA,NA,"Pasture","Herbaceous",3,"Number of species","Pasture",249.2,"g/m2",3,110.66666667,6.78
"373","Finland PSA_6Field","4643_Nieminen2011","Finland","PSA_6Field","Observation",63.14206977,27.32932084,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.31,"H20",2.98,NA,11.92,31.5,47.1,21.4,46.8,NA,NA,"Pasture","Herbaceous",3,"Number of species","Pasture",234.6733333,"g/m2",3,178.66666667,6.31
"374","Finland PSA_6Margin","4643_Nieminen2011","Finland","PSA_6Margin","Observation",63.14133733,27.32792441,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",247.276,"g/m2",5,118.66666667,NA
